Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	DeltaLossPi	LossV	DeltaLossV	EvalWin	EvalScore	Entropy	KL	ClipFrac	StopIter	Time
337	0.0	10.0	10.0	-10.0	295.9	0.0018010512	1.9737773	15.58524	-13.046753	1352000	-0.014252153	-0.0028007226	14.613957	-0.0044461885	0.38453817	0.64608437	0.14252158	0.0007463685	0.019416606	79.0	9907.576005458832
338	0.0	10.0	10.0	-10.0	235.72728	-0.014821757	2.0123596	12.131094	-12.085761	1356000	-0.014282498	-0.0026044839	14.59716	-0.000849247	0.38453817	0.64608437	0.14282502	8.4350446e-05	0.011810114	79.0	9929.176406621933
339	0.0	10.0	10.0	-10.0	256.72726	0.024993384	1.95303	12.753571	-13.083609	1360000	-0.014218825	-0.0026308342	14.582028	-0.0012497902	0.38453817	0.64608437	0.14218827	8.743951e-05	0.01275393	79.0	9951.462399959564
340	0.0	10.0	10.0	-10.0	249.07692	-0.0130099375	2.059807	13.935962	-12.159005	1364000	-0.014138813	-0.002615815	14.569794	-0.000954469	0.34738955	0.6119478	0.14138807	9.882697e-05	0.012122828	79.0	10182.098988056183
341	0.0	10.0	10.0	-10.0	312.1111	-0.0018788042	1.4438859	11.7364235	-12.041946	1368000	-0.014077065	-0.0026318391	14.5515175	-0.0009698868	0.34738955	0.6119478	0.1407707	0.00017456821	0.012546903	79.0	10204.371929645538
342	0.0	10.0	10.0	-10.0	295.33334	0.009774841	1.8430042	14.235265	-11.14644	1372000	-0.014004397	-0.002640227	14.534618	-0.00088040036	0.34738955	0.6119478	0.14004397	0.00016171836	0.012647122	79.0	10226.488807439804
343	0.0	10.0	10.0	-10.0	273.6	0.007343466	1.4291569	12.252845	-12.57034	1376000	-0.013933037	-0.0026371342	14.524567	-0.00069061917	0.34738955	0.6119478	0.13933033	0.00017559736	0.01209749	79.0	10249.210425376892
344	0.0	10.0	10.0	-10.0	246.7	-0.0070960177	1.5627242	13.804226	-12.140011	1380000	-0.013868156	-0.0026376247	14.507569	-0.0012755394	0.34738955	0.6119478	0.13868149	5.5837204e-06	0.011697204	79.0	10272.189193964005
345	0.0	10.0	10.0	-10.0	289.22223	-0.022264073	1.853906	12.849081	-11.7988205	1384000	-0.013867839	-0.0026260111	14.487996	-0.0009771982	0.34738955	0.6119478	0.13867845	0.00033774288	0.0120583	79.0	10295.49518108368
346	0.0	10.0	10.0	-10.0	289.58334	0.0028002483	1.8287938	12.528268	-12.374919	1388000	-0.013810444	-0.0026264898	14.483563	-0.0009485881	0.34738955	0.6119478	0.13810445	0.00021333137	0.012475011	79.0	10318.027421951294
347	0.0	10.0	10.0	-10.0	244.09091	-0.016689256	1.8819045	12.626827	-13.142868	1392000	-0.0137453405	-0.002628335	14.4674635	0.009507974	0.34738955	0.6119478	0.13745339	0.00014863686	0.012599525	79.0	10341.457473993301
348	0.0	9.534626	10.0	-10.0	253.72728	-0.09550031	1.7667192	12.075021	-11.19491	1396000	-0.01368015	-0.002631664	14.460534	-0.011407216	0.34738955	0.6119478	0.13680147	0.00018781563	0.015551369	79.0	10364.328435182571
349	0.0	9.607689	10.0	-10.0	265.92307	-0.012334505	1.8568722	11.276196	-11.380568	1400000	-0.013659724	-0.002615464	14.438138	-0.0009466807	0.34738955	0.6119478	0.13659719	0.000147736	0.012309094	79.0	10387.238300085068
350	0.0	10.0	10.0	-10.0	289.0909	-0.0005384298	1.6545107	11.8204155	-12.328462	1404000	-0.013591786	-0.002617918	14.426575	-0.0008514722	0.3694779	0.6305221	0.13591789	-0.000114729715	0.012448345	79.0	10614.794291734695
351	0.0	9.607689	10.0	-10.0	228.46153	-0.029727073	1.7501196	13.19097	-13.36531	1408000	-0.013523717	-0.002639332	14.418599	0.00054804486	0.3694779	0.6305221	0.1352371	0.00013082463	0.0128263915	79.0	10638.199280261993
352	0.0	10.0	10.0	-10.0	241.3077	0.04213881	2.035398	12.172308	-12.563436	1412000	-0.013448353	-0.0026479599	14.408671	-0.0025432904	0.3694779	0.6305221	0.13448346	0.00020141066	0.01263941	79.0	10661.506828784943
353	0.0	9.486833	10.0	-10.0	304.7	0.0039127017	1.6869421	11.729838	-11.516849	1416000	-0.013383552	-0.0026029022	14.389623	0.00137647	0.3694779	0.6305221	0.13383554	0.0002431186	0.0120544275	79.0	10684.658595085144
354	0.0	10.0	10.0	-10.0	218.0	0.050701078	2.0773537	13.813492	-13.053748	1420000	-0.013335928	-0.0026483673	14.387441	-0.0031852722	0.3694779	0.6305221	0.13335922	-0.00016622373	0.013177261	79.0	10707.56881403923
355	0.0	9.354143	10.0	-10.0	334.875	-0.010101498	1.314836	11.805142	-12.863823	1424000	-0.013261247	-0.0025877561	14.363637	-0.0007042885	0.3694779	0.6305221	0.13261253	-9.1429276e-05	0.0113494815	79.0	10731.949436903
356	0.0	10.0	10.0	-10.0	255.83333	-0.02611317	1.735733	11.675238	-12.963451	1428000	-0.0132178515	-0.0025521547	14.353137	-0.0012400945	0.3694779	0.6305221	0.1321785	6.0247166e-05	0.012061782	79.0	10754.932696580887
357	0.0	10.0	10.0	-10.0	265.54544	-0.0067060795	1.8913481	14.516744	-12.043398	1432000	-0.013142176	-0.0025171556	14.337245	-0.00085989636	0.3694779	0.6305221	0.13142179	-6.5207365e-05	0.011775392	79.0	10778.576305866241
358	0.0	10.0	10.0	-10.0	250.0	-0.008062749	2.0333016	12.887992	-13.521598	1436000	-0.013072648	-0.002509618	14.331047	-0.00076675415	0.3694779	0.6305221	0.13072653	-7.954751e-05	0.011681598	79.0	10801.228952646255
359	0.0	10.0	10.0	-10.0	283.4	0.0013572493	1.8541539	13.57541	-12.723023	1440000	-0.013029014	-0.0025623965	14.316127	-0.001159668	0.3694779	0.6305221	0.1302901	6.6712084e-05	0.01271445	79.0	10824.529214859009
360	0.0	9.486833	10.0	-10.0	250.1	-0.0005885925	1.5869584	12.313699	-11.795468	1444000	-0.012952385	-0.0025308102	14.295892	-0.0009083748	0.36546183	0.63152605	0.12952392	0.00036913526	0.011923281	79.0	11045.621827363968
361	0.0	10.0	10.0	-10.0	302.4	-0.0105323875	1.593626	14.300361	-12.447261	1448000	-0.012891593	-0.002543424	14.281606	-0.00071493787	0.36546183	0.63152605	0.12891586	0.00012473024	0.012160641	79.0	11068.880676031113
362	0.0	9.534626	10.0	-10.0	301.54544	-0.006912939	1.78389	13.851204	-12.608954	1452000	-0.012827485	-0.0025398463	14.265147	-0.001094977	0.36546183	0.63152605	0.12827487	-0.00018689576	0.011525989	79.0	11092.264831781387
363	0.0	10.0	10.0	-10.0	208.66667	0.011002716	2.2035022	13.783649	-13.335179	1456000	-0.012811226	-0.0025518427	14.265999	-0.00095192593	0.36546183	0.63152605	0.12811226	9.539819e-05	0.01208248	79.0	11116.405799388885
364	0.0	7.5592895	10.0	-10.0	461.14285	-0.006702474	1.1260962	12.148982	-11.400037	1460000	-0.012749101	-0.002555171	14.238189	0.00023158391	0.36546183	0.63152605	0.12749098	-2.593844e-05	0.01225472	79.0	11140.017339229584
365	0.0	10.0	10.0	-10.0	318.75	-0.024147188	1.6539074	14.427597	-12.9606085	1464000	-0.012692195	-0.002628843	14.217999	-0.00038178763	0.36546183	0.63152605	0.12692201	0.00023850583	0.013596247	79.0	11163.634689092636
366	0.0	9.354143	10.0	-10.0	387.5	-0.03974569	1.3924295	12.083997	-12.397837	1468000	-0.012631466	-0.0025521098	14.197506	-0.0025574367	0.36546183	0.63152605	0.1263146	0.00031398635	0.011900865	79.0	11187.410138845444
367	0.0	9.486833	10.0	-10.0	293.3	-0.0036102033	1.694109	13.508193	-12.905621	1472000	-0.012623775	-0.0025546183	14.178169	-0.00067249936	0.36546183	0.63152605	0.12623781	0.00015275065	0.012147677	79.0	11211.102104902267
368	0.0	10.0	10.0	-10.0	287.72726	-0.01564048	2.009154	13.957249	-13.083366	1476000	-0.012567443	-0.002539695	14.163278	0.0033475559	0.36546183	0.63152605	0.12567438	0.00030245108	0.011405714	79.0	11234.818646669388
369	0.0	9.354143	10.0	-10.0	338.625	0.058564153	1.4939187	12.240622	-13.0741	1480000	-0.012529802	-0.0025998806	14.145695	-0.004864216	0.36546183	0.63152605	0.12529793	-4.9171398e-05	0.012884167	79.0	11258.681452512741
370	0.0	10.0	10.0	-10.0	239.7	-0.006728154	1.809308	12.835287	-11.951991	1484000	-0.0124788545	-0.0026313737	14.129409	0.00012222926	0.33935747	0.6159639	0.12478849	0.00049781497	0.01371992	79.0	11481.862925052643
371	0.0	10.0	10.0	-10.0	240.6	-0.034966584	2.0502236	14.555838	-12.523318	1488000	-0.012404802	-0.0026049602	14.119029	-0.0024662018	0.33935747	0.6159639	0.12404796	0.00034261434	0.012287825	79.0	11505.793174743652
372	0.0	10.0	10.0	-10.0	281.66666	-0.010014211	1.8607318	11.549726	-12.356769	1492000	-0.012424353	-0.0025564586	14.110667	-0.0008749962	0.33935747	0.6159639	0.124243595	0.00021020677	0.012119693	79.0	11529.17371749878
373	0.0	9.354143	10.0	-10.0	367.125	-0.01363394	1.4686099	12.149466	-11.881788	1496000	-0.012365329	-0.0025596446	14.090648	-0.0008589427	0.33935747	0.6159639	0.12365333	1.4055666e-05	0.01195313	79.0	11553.329122543335
374	0.0	10.0	10.0	-10.0	285.5	-0.0048040836	1.9242604	12.624343	-11.827558	1500000	-0.012310189	-0.0025592733	14.07735	-0.00092983246	0.33935747	0.6159639	0.12310193	-1.85005e-05	0.012121789	79.0	11576.811732769012
375	0.0	9.354143	10.0	-10.0	302.375	-0.007346254	1.7122841	11.651113	-12.216916	1504000	-0.012251154	-0.0025456047	14.061127	-0.0009411176	0.33935747	0.6159639	0.12251148	0.0002219091	0.0121950405	79.0	11600.979768037796
376	0.0	9.534626	10.0	-10.0	277.72726	-0.022752095	1.5866427	12.026562	-13.79932	1508000	-0.012200303	-0.0025424557	14.047981	-0.00031646094	0.33935747	0.6159639	0.12200298	8.9690235e-05	0.011946297	79.0	11624.917395114899
377	0.0	9.486833	10.0	-10.0	265.7	0.002233017	1.7039587	12.038528	-12.47672	1512000	-0.012148035	-0.002554387	14.030374	-0.00012302399	0.33935747	0.6159639	0.12148028	9.593354e-05	0.011379436	79.0	11648.461763858795
378	0.0	9.42809	10.0	-10.0	322.1111	-0.0069491984	1.2764596	13.307229	-11.632402	1516000	-0.012147847	-0.002513969	14.016904	-0.002263546	0.33935747	0.6159639	0.12147847	-0.00041257494	0.011044356	79.0	11671.45091176033
379	0.0	9.258201	10.0	-10.0	349.2857	0.0045311684	1.4072161	13.322417	-10.976461	1520000	-0.012111067	-0.0024626397	13.996532	-0.000910759	0.33935747	0.6159639	0.121110596	0.00022345844	0.011456522	79.0	11695.541932106018
380	0.0	10.0	10.0	-10.0	318.1111	-0.008911738	1.6865165	14.1393795	-12.817033	1524000	-0.012058313	-0.0024764398	13.984203	-0.0008999507	0.34236947	0.62198794	0.120583154	3.6803613e-05	0.011992964	79.0	11919.903564929962
381	0.0	10.0	10.0	-10.0	229.0	0.00080333423	2.122668	11.749607	-12.491275	1528000	-0.0119967805	-0.0024857365	13.978119	-0.00045426688	0.34236947	0.62198794	0.119967796	0.000251671	0.011811878	79.0	11943.834964513779
382	0.0	10.0	10.0	-10.0	324.22223	-0.03577821	1.5548122	13.612024	-12.494945	1532000	-0.011937298	-0.0024758356	13.963077	-0.0004623731	0.34236947	0.62198794	0.119372934	-5.94337e-05	0.011558555	79.0	11966.900921821594
383	0.0	9.12871	10.0	-10.0	382.5	-0.016916163	1.3648615	11.729699	-12.460725	1536000	-0.011902402	-0.0025061576	13.943459	-0.0014807383	0.34236947	0.62198794	0.119024076	0.00018253078	0.011577007	79.0	11991.360131263733
384	0.0	10.0	10.0	-10.0	273.3	-0.019727511	1.6326404	12.064439	-12.1483755	1540000	-0.011907194	-0.0024927033	13.931996	-0.0011603037	0.34236947	0.62198794	0.1190719	-6.825579e-05	0.011569686	79.0	12015.337311506271
385	0.0	9.12871	10.0	-10.0	441.33334	-0.004856444	1.5391409	13.318141	-12.104057	1544000	-0.011849676	-0.0025017608	13.908588	0.00044838586	0.34236947	0.62198794	0.118496686	0.00017918767	0.01178737	79.0	12039.105657100677
386	0.0	10.0	10.0	-10.0	238.81818	0.0205382	1.743634	12.925064	-11.5477705	1548000	-0.011792995	-0.0025990212	13.899274	-0.002219836	0.34236947	0.62198794	0.117929995	0.00023807366	0.014096461	79.0	12062.646728277206
387	0.0	10.0	10.0	-10.0	324.44446	0.0073844693	1.578453	12.4226	-12.905818	1552000	-0.0117280185	-0.0025104433	13.886249	-0.0004351934	0.34236947	0.62198794	0.11728024	0.00011444743	0.0120784445	79.0	12086.829796075821
388	0.0	10.0	10.0	-10.0	334.75	-0.014496846	1.6290424	12.426508	-12.480811	1556000	-0.011672468	-0.0025004942	13.875924	-0.00070730847	0.34236947	0.62198794	0.1167247	-0.00012084704	0.011631168	79.0	12110.642746448517
389	0.0	9.42809	10.0	-10.0	339.1111	-0.025195554	1.748188	11.793355	-12.008556	1560000	-0.011664671	-0.0025092347	13.86041	-0.0014801025	0.34236947	0.62198794	0.116646804	0.00023524475	0.011908062	79.0	12134.629282951355
390	0.0	10.0	10.0	-10.0	261.83334	0.0009628707	1.9331973	15.841937	-12.479828	1564000	-0.011625648	-0.0025326365	13.851588	0.002726078	0.3815261	0.63855416	0.116256535	-4.4092518e-05	0.012047853	79.0	12358.095845222473
391	0.0	9.42809	10.0	-10.0	354.8889	0.04643107	1.9364136	13.48189	-13.314553	1568000	-0.011569212	-0.0025931953	13.840358	-0.0044724145	0.3815261	0.63855416	0.11569206	-2.0124042e-05	0.014406946	79.0	12382.500241279602
392	0.0	10.0	10.0	-10.0	273.0	-0.009914077	1.9313004	12.740123	-12.368352	1572000	-0.011507727	-0.0024547705	13.825005	0.0011598269	0.3815261	0.63855416	0.115077354	-6.6727975e-05	0.011581874	79.0	12406.911961317062
393	0.0	10.0	10.0	-10.0	278.9	-0.060725383	1.8822962	11.896311	-12.420108	1576000	-0.0114550935	-0.0024889675	13.816711	-0.0023938816	0.3815261	0.63855416	0.11455101	-0.000109212444	0.012378812	79.0	12431.089126586914
394	0.0	10.0	10.0	-10.0	289.5	0.021656506	1.6601244	11.501548	-12.455242	1580000	-0.01142658	-0.002487055	13.804757	-0.0013796488	0.3815261	0.63855416	0.11426575	2.2240254e-05	0.012096907	79.0	12455.192929983139
395	0.0	10.0	10.0	-10.0	283.0	-0.013150101	1.9014319	15.481787	-13.033047	1584000	-0.011372161	-0.0024621983	13.790809	-0.00091012317	0.3815261	0.63855416	0.11372159	6.311452e-05	0.011273901	79.0	12480.564910650253
396	0.0	10.0	10.0	-10.0	271.18182	0.0044057122	1.4245955	12.844148	-12.656769	1588000	-0.011340785	-0.0024770491	13.781199	-0.0008716583	0.3815261	0.63855416	0.11340785	-7.2355724e-05	0.011604488	79.0	12504.89821267128
397	0.0	10.0	10.0	-10.0	256.3	-0.014613128	1.8285447	13.448653	-12.605192	1592000	-0.011291805	-0.002485264	13.771564	-0.00086069107	0.3815261	0.63855416	0.11291807	0.00014554361	0.011607714	79.0	12529.449301719666
398	0.0	10.0	10.0	-10.0	233.54546	-0.0063191405	1.7544719	12.601562	-12.623397	1596000	-0.01124496	-0.0024861165	13.763339	-0.0008702278	0.3815261	0.63855416	0.11244968	-3.7121154e-05	0.011563882	79.0	12553.31624674797
399	0.0	9.354143	10.0	-10.0	354.125	-0.011562551	1.7282856	14.0836315	-13.05772	1600000	-0.011201161	-0.0025051562	13.748477	-0.0008591016	0.32228914	0.6059237	0.112011634	-3.1597665e-05	0.012373936	79.0	12785.38595867157
