Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	DeltaLossPi	LossV	DeltaLossV	EvalWin	EvalScore	Entropy	KL	ClipFrac	StopIter	Time
226	0.0	10.0	10.0	-10.0	219.625	0.015033312	2.1441724	11.750149	-11.721368	908000	-0.027196651	-0.0029341464	15.907115	-0.0023783047	0.58032125	0.690763	0.2719666	0.00034900184	0.013981492	79.0	4959.517857313156
227	0.0	10.0	10.0	-10.0	200.35294	-0.004643245	2.0071282	11.749043	-11.930421	912000	-0.027120939	-0.0029201787	15.895114	-0.0018342336	0.58032125	0.690763	0.27120933	0.0002703015	0.013820838	79.0	4974.121739864349
228	0.0	10.0	10.0	-10.0	216.92308	-0.009565009	1.9072273	11.675183	-13.064288	916000	-0.026960501	-0.00292327	15.878301	-0.0020573933	0.58032125	0.690763	0.269605	0.00023781562	0.0131217465	79.0	4988.911552429199
229	0.0	9.42809	10.0	-10.0	341.44446	0.0023246217	1.8287541	13.088965	-12.5583105	920000	-0.026799569	-0.0029235787	15.842298	-0.0001853307	0.58032125	0.690763	0.2679956	0.00013501917	0.013339426	79.0	5004.29048871994
230	0.0	10.0	10.0	-10.0	173.46666	0.037705142	1.8292967	12.507888	-12.489354	924000	-0.026636569	-0.0029189133	15.831576	-0.0032583873	0.6064257	0.70582324	0.26636577	-0.00023061484	0.013020054	79.0	5192.365231752396
231	0.0	10.0	10.0	-10.0	213.52942	-0.0059495475	2.0795972	12.514596	-12.31167	928000	-0.026531389	-0.0029483784	15.825076	-0.0024116833	0.6064257	0.70582324	0.26531395	0.0005848966	0.013703358	79.0	5207.610569238663
232	0.0	10.0	10.0	-10.0	191.375	-0.009840848	2.011469	13.647864	-12.205177	932000	-0.02649162	-0.002918476	15.815051	-0.0018676122	0.6064257	0.70582324	0.26491618	0.0003187991	0.013410407	79.0	5223.23472738266
233	0.0	10.0	10.0	-10.0	225.125	-0.017612899	1.8376356	11.587856	-11.873801	936000	-0.02632233	-0.0029135698	15.806538	-0.0012216568	0.6064257	0.70582324	0.26322326	0.00020120274	0.013554688	79.0	5238.64937376976
234	0.0	10.0	10.0	-10.0	190.64285	-0.024767611	1.8207774	11.891205	-12.134908	940000	-0.026192358	-0.0029689325	15.793439	-0.0018707911	0.6064257	0.70582324	0.2619235	-7.222666e-05	0.014170554	79.0	5253.937039136887
235	0.0	10.0	10.0	-10.0	209.8	0.01967486	1.8300015	11.195892	-12.192802	944000	-0.025992664	-0.0029458513	15.789383	-0.002363046	0.6064257	0.70582324	0.2599266	-2.4386589e-05	0.013562821	79.0	5269.276283740997
236	0.0	10.0	10.0	-10.0	209.23077	-0.017859874	2.0649915	12.764185	-12.898605	948000	-0.025827123	-0.0029280058	15.767346	-0.0019949276	0.6064257	0.70582324	0.2582712	-0.00014758018	0.013816559	79.0	5285.9748322963715
237	0.0	10.0	10.0	-10.0	220.85715	-0.00032521572	1.9306482	13.55524	-12.361798	952000	-0.025688672	-0.0029158716	15.76002	-0.0012809435	0.6064257	0.70582324	0.25688678	-2.776746e-05	0.013548738	79.0	5301.603050708771
238	0.0	10.0	10.0	-10.0	230.21428	-0.02239496	1.6056224	10.865795	-11.524519	956000	-0.025562711	-0.0029352782	15.761674	-0.0023090045	0.6064257	0.70582324	0.25562716	0.00021822318	0.0138815595	79.0	5317.9574863910675
239	0.0	10.0	10.0	-10.0	232.07143	-0.0078323865	2.19341	11.873522	-12.197004	960000	-0.025476744	-0.0029031278	15.75509	-0.0012518564	0.6064257	0.70582324	0.25476742	0.00023398995	0.013575554	79.0	5333.640910863876
240	0.0	10.0	10.0	-10.0	191.27777	0.009284904	2.0492904	12.120003	-12.002886	964000	-0.025342261	-0.0029319131	15.753024	-0.002336979	0.5783133	0.6882531	0.25342265	0.00026616247	0.014878468	79.0	5516.407902479172
241	0.0	10.0	10.0	-10.0	188.0	-0.007045786	1.8226746	11.72488	-11.797377	968000	-0.025312357	-0.0028931575	15.752841	-0.0016670227	0.5783133	0.6882531	0.25312352	0.00033749524	0.013416309	79.0	5532.799221277237
242	0.0	10.0	10.0	-10.0	198.76471	-0.009320766	1.7406006	12.545054	-11.891799	972000	-0.02516483	-0.0028867424	15.749255	-0.0018671354	0.5783133	0.6882531	0.25164828	-0.0002133855	0.013761704	79.0	5549.147468328476
243	0.0	10.0	10.0	-10.0	196.77777	-0.0057688877	2.3201501	12.276812	-12.616278	976000	-0.02505154	-0.0028824126	15.741778	-0.0017517408	0.5783133	0.6882531	0.2505153	0.00014985126	0.013827353	79.0	5564.956439495087
244	0.0	10.0	10.0	-10.0	198.35294	-0.010802536	2.1702561	11.7939825	-11.503488	980000	-0.024899716	-0.002877335	15.739179	-0.0018108686	0.5783133	0.6882531	0.24899715	0.00024385501	0.013430268	79.0	5581.570907115936
245	0.0	10.0	10.0	-10.0	182.0	-0.0068935053	1.9318054	12.06748	-12.393189	984000	-0.024753327	-0.0028695802	15.738608	-0.0009417534	0.5783133	0.6882531	0.24753334	9.612017e-05	0.013224098	79.0	5597.517538785934
246	0.0	10.0	10.0	-10.0	175.73685	-0.0076407385	2.0280795	12.161387	-12.320287	988000	-0.024639025	-0.0029136129	15.737285	-0.002565543	0.5783133	0.6882531	0.24639027	0.0004950128	0.014390909	79.0	5614.141972780228
247	0.0	10.0	10.0	-10.0	182.33333	-0.022481548	1.7987962	12.987787	-12.304503	992000	-0.024661282	-0.0028643396	15.726929	-0.0017895699	0.5783133	0.6882531	0.24661268	0.00044567685	0.013395957	79.0	5630.369094610214
248	0.0	9.486833	10.0	-10.0	277.7	-0.006317308	1.8115373	12.34312	-12.223146	996000	-0.02450666	-0.002866525	15.702994	-0.0017619133	0.5783133	0.6882531	0.24506657	0.00035123774	0.013312007	79.0	5647.427522659302
249	0.0	9.534626	10.0	-10.0	284.45456	-0.0066420445	1.5859681	11.725122	-12.263529	1000000	-0.024351234	-0.0028505344	15.680611	-0.0016818047	0.5783133	0.6882531	0.24351235	0.00011825396	0.0141521515	79.0	5663.778922796249
250	0.0	10.0	10.0	-10.0	244.16667	-0.026505947	1.8671752	11.285986	-11.804125	1004000	-0.02424348	-0.00284514	15.669445	-0.0018320084	0.5853414	0.688253	0.2424347	8.062148e-05	0.013479616	79.0	5844.18538236618
251	0.0	10.0	10.0	-10.0	217.5625	-0.019860009	2.1186	12.642331	-13.135797	1008000	-0.024086699	-0.0028414251	15.655034	-0.0017043749	0.5853414	0.688253	0.24086706	0.00019696153	0.013474785	79.0	5860.690331459045
252	0.0	10.0	10.0	-10.0	240.84616	-0.01142288	1.8927112	11.788684	-11.411575	1012000	-0.023924857	-0.0028356218	15.636767	-0.0017450651	0.5853414	0.688253	0.23924859	-3.361092e-05	0.013219248	79.0	5877.482122898102
253	0.0	10.0	10.0	-10.0	252.76923	-0.017180195	2.0414357	11.677539	-12.296029	1016000	-0.02377556	-0.002838636	15.614633	-0.001355648	0.5853414	0.688253	0.2377556	-0.00030640446	0.013363759	79.0	5894.099595308304
254	0.0	10.0	10.0	-10.0	202.0	-0.0061612097	2.2049656	11.802423	-11.534905	1020000	-0.023626333	-0.0028781	15.610494	-0.000852108	0.5853414	0.688253	0.23626332	0.00020813446	0.01370341	79.0	5910.8057470321655
255	0.0	10.0	10.0	-10.0	205.92308	-0.006689448	1.6545405	11.475914	-11.83457	1024000	-0.023431519	-0.0028797223	15.599782	-0.0029360454	0.5853414	0.688253	0.23431514	0.00016067691	0.015595186	79.0	5927.312522888184
256	0.0	10.0	10.0	-10.0	224.375	-0.014247489	2.306618	11.923941	-12.649783	1028000	-0.023388514	-0.0028248911	15.590997	-0.0012221336	0.5853414	0.688253	0.23388517	0.0002166215	0.013233078	79.0	5944.386367559433
257	0.0	10.0	10.0	-10.0	222.6875	-0.02914471	1.5742003	11.212279	-11.694407	1032000	-0.02323442	-0.002815908	15.589236	-0.0022231739	0.5853414	0.688253	0.23234417	7.684758e-05	0.0144597115	79.0	5961.373330116272
258	0.0	10.0	10.0	-10.0	197.47058	0.0066488534	2.1126575	12.223911	-12.428686	1036000	-0.023123777	-0.0028084482	15.583923	-0.0017180443	0.5853414	0.688253	0.23123772	0.00034164646	0.013104804	79.0	5977.866300344467
259	0.0	10.0	10.0	-10.0	174.55556	-0.0033306303	2.1359177	12.508546	-12.277993	1040000	-0.023015598	-0.0028041794	15.58493	-0.0017703375	0.5853414	0.688253	0.23015594	6.63653e-05	0.013941345	79.0	5994.489491701126
260	0.0	10.0	10.0	-10.0	230.4	-0.015449197	2.0664818	11.971392	-11.720201	1044000	-0.022919938	-0.0028091904	15.57613	-0.0017202696	0.6054217	0.69628507	0.22919936	-8.157041e-05	0.013523102	79.0	6174.992171525955
261	0.0	10.0	10.0	-10.0	171.8125	-0.006618888	2.1486444	12.373001	-12.14343	1048000	-0.022766935	-0.002806753	15.571654	-0.0016654333	0.6054217	0.69628507	0.22766934	8.146415e-05	0.013398894	79.0	6192.06171131134
262	0.0	10.0	10.0	-10.0	190.9375	-0.009974822	2.043723	12.178149	-11.411141	1052000	-0.022613674	-0.0027982835	15.569847	-0.0016406378	0.6054217	0.69628507	0.22613674	-0.000108234	0.013104835	79.0	6209.257772922516
263	0.0	10.0	10.0	-10.0	193.1875	-0.0088436445	2.3103752	11.48158	-12.624734	1056000	-0.02248252	-0.0027941205	15.568934	-0.0016322136	0.6054217	0.69628507	0.22482516	0.0005528932	0.0131097	79.0	6226.405200242996
264	0.0	10.0	10.0	-10.0	196.625	-0.00417989	2.1178727	12.027945	-12.3910675	1060000	-0.022355562	-0.0027897514	15.559133	-0.0012264252	0.6054217	0.69628507	0.22355568	0.00019553195	0.013086672	79.0	6244.110019683838
265	0.0	10.0	10.0	-10.0	220.375	0.010899363	1.8925295	12.82112	-12.535692	1064000	-0.022235846	-0.0027922888	15.551991	-0.0020256042	0.6054217	0.69628507	0.22235848	0.000106775675	0.013897356	79.0	6261.144726514816
266	0.0	10.0	10.0	-10.0	192.07143	-0.002617321	1.9223895	11.209407	-12.089784	1068000	-0.02218469	-0.0027806165	15.547191	-0.00010919571	0.6054217	0.69628507	0.22184698	-7.48053e-05	0.013022386	79.0	6278.764557361603
267	0.0	10.0	10.0	-10.0	214.11765	-0.0024911147	1.918481	11.600008	-11.520851	1072000	-0.022059636	-0.0028169632	15.545337	-0.0030940373	0.6054217	0.69628507	0.22059643	0.0002494962	0.02036925	79.0	6295.611282110214
268	0.0	10.0	10.0	-10.0	200.0625	-0.012516972	1.9927619	11.80509	-12.240207	1076000	-0.022082327	-0.0027523648	15.538774	-0.0014839172	0.6054217	0.69628507	0.22082321	5.5754062e-05	0.013020921	79.0	6313.874060630798
269	0.0	10.0	10.0	-10.0	279.81818	-0.004988138	1.8353059	12.473849	-12.2321825	1080000	-0.021938315	-0.0027736349	15.520268	-0.0017059644	0.6054217	0.69628507	0.21938306	0.0002861947	0.013512586	79.0	6331.186415910721
270	0.0	10.0	10.0	-10.0	211.875	-0.010059439	1.9199637	12.454466	-12.774196	1084000	-0.021775166	-0.0027465785	15.520962	-0.0014046034	0.6124498	0.71184736	0.21775167	-0.00012779675	0.012971458	79.0	6518.823188304901
271	0.0	10.0	10.0	-10.0	175.27777	-0.027177729	1.7510828	11.4796915	-12.391693	1088000	-0.021651844	-0.0027396309	15.524005	-0.0017879804	0.6124498	0.71184736	0.21651845	6.202425e-05	0.013697982	79.0	6536.313341140747
272	0.0	10.0	10.0	-10.0	218.4	-0.015722193	1.9568744	11.942526	-12.108788	1092000	-0.02156319	-0.0027467713	15.497561	-0.0014511744	0.6124498	0.71184736	0.21563192	0.00035080864	0.013365929	79.0	6555.128844738007
273	0.0	10.0	10.0	-10.0	173.9375	-0.006209652	2.0829995	11.634894	-11.718186	1096000	-0.02142573	-0.0027578147	15.488976	-0.0016334852	0.6124498	0.71184736	0.21425724	0.00031524446	0.013300252	79.0	6573.320303201675
274	0.0	10.0	10.0	-10.0	167.5	-0.019852392	2.132221	12.013994	-12.179718	1100000	-0.021275027	-0.0027329253	15.4857435	-0.0014540354	0.6124498	0.71184736	0.21275027	-4.4137152e-05	0.012976613	79.0	6591.483755350113
275	0.0	10.0	10.0	-10.0	185.61111	0.021985132	1.7578105	11.903015	-12.061654	1104000	-0.021166973	-0.002730794	15.495471	-0.001024723	0.6124498	0.71184736	0.21166973	-0.00010184253	0.013160353	79.0	6609.263320684433
276	0.0	9.607689	10.0	-10.0	238.84616	-0.0076308763	1.7920504	12.0168295	-11.586772	1108000	-0.021050697	-0.0027789148	15.483134	0.0018270811	0.6124498	0.71184736	0.21050693	8.552045e-05	0.014625184	79.0	6628.229728460312
277	0.0	10.0	10.0	-10.0	254.07692	0.057378445	1.9838785	12.121875	-11.800559	1112000	-0.02101086	-0.0027341133	15.473113	-0.00526158	0.6124498	0.71184736	0.2101086	-0.00012524422	0.0125975795	79.0	6646.049387693405
278	0.0	10.0	10.0	-10.0	189.94737	-0.006236961	1.8786052	12.717252	-12.134202	1116000	-0.020895496	-0.0027552166	15.475606	0.00066725415	0.6124498	0.71184736	0.20895498	2.7520193e-06	0.013165046	79.0	6663.926242589951
279	0.0	10.0	10.0	-10.0	167.25	-0.009944427	2.228257	11.766776	-12.112905	1120000	-0.020743063	-0.0028838457	15.467427	-0.003431956	0.6124498	0.71184736	0.20743062	0.00094862474	0.016233198	79.0	6681.521023511887
280	0.0	10.0	10.0	-10.0	194.07143	-0.027906869	2.1204743	11.705926	-12.652583	1124000	-0.020718463	-0.0027203464	15.460462	-0.00076882046	0.60240966	0.692269	0.20718461	0.00042281838	0.013542011	79.0	6866.782768011093
281	0.0	10.0	10.0	-10.0	254.91667	-0.0070282165	1.7445726	12.17964	-12.151648	1128000	-0.020589188	-0.0028175705	15.445484	-0.0027073224	0.60240966	0.692269	0.20589185	0.000105798965	0.014499429	79.0	6885.05405497551
282	0.0	10.0	10.0	-10.0	175.77777	-0.020052366	1.7847323	11.38529	-12.8284	1132000	-0.020416902	-0.0026946636	15.449065	-0.001007239	0.60240966	0.692269	0.20416902	0.00043919348	0.013255748	79.0	6903.7906584739685
283	0.0	10.0	10.0	-10.0	146.2381	0.0075204223	2.248261	11.5808115	-12.321684	1136000	-0.020320332	-0.0026862586	15.45754	-0.0019570987	0.60240966	0.692269	0.20320332	-7.134499e-05	0.012771574	79.0	6921.894137144089
284	0.0	10.0	10.0	-10.0	210.9375	-0.0015513422	1.959969	12.12868	-11.90942	1140000	-0.02022305	-0.0026922084	15.450709	-0.0014460882	0.60240966	0.692269	0.20223057	-0.00025109036	0.013175017	79.0	6941.5607380867
285	0.0	10.0	10.0	-10.0	195.77777	-0.011080987	2.331081	11.215867	-12.684585	1144000	-0.020094847	-0.0026823217	15.458778	-0.0015034676	0.60240966	0.692269	0.20094852	2.3739214e-05	0.013062012	79.0	6960.135726690292
286	0.0	10.0	10.0	-10.0	178.1579	-0.010322214	2.2464397	11.997452	-13.121691	1148000	-0.019991247	-0.0026604075	15.4592285	0.00011523565	0.60240966	0.692269	0.19991247	-9.07781e-05	0.012141496	79.0	6978.31870174408
287	0.0	10.0	10.0	-10.0	212.26666	-0.009946716	1.9521265	11.223483	-12.727716	1152000	-0.019900117	-0.0027541446	15.455055	-0.0030199687	0.60240966	0.692269	0.19900124	-8.866482e-07	0.015400384	79.0	6996.8443286418915
288	0.0	10.0	10.0	-10.0	213.61539	-0.0020990935	2.1278048	12.056718	-11.993483	1156000	-0.019894414	-0.0026703514	15.43887	-0.0010352135	0.60240966	0.692269	0.19894403	-6.995296e-05	0.013092677	79.0	7016.246758937836
289	0.0	10.0	10.0	-10.0	155.2381	0.0026228193	2.1467254	11.284379	-11.8186455	1160000	-0.019791735	-0.0026882945	15.4522705	-0.00022204717	0.60240966	0.692269	0.19791734	-0.00013134716	0.012823168	79.0	7035.130452871323
290	0.0	10.0	10.0	-10.0	146.3158	-0.003676897	2.2180011	12.049945	-12.276859	1164000	-0.019767316	-0.002698821	15.455882	-0.001443704	0.62550205	0.7043173	0.19767319	0.0005980142	0.015583453	79.0	7212.828404188156
291	0.0	10.0	10.0	-10.0	182.0	-0.05987981	1.7729492	11.998437	-11.696776	1168000	-0.019729853	-0.0026340273	15.456941	-0.0033243496	0.62550205	0.7043173	0.19729853	0.0002451392	0.012868606	79.0	7232.484608888626
292	0.0	10.0	10.0	-10.0	155.13637	0.00038297745	2.3196485	12.029514	-11.764525	1172000	-0.019603645	-0.0026457792	15.461151	-0.0014050802	0.62550205	0.7043173	0.19603635	-2.0272564e-05	0.013478495	79.0	7252.557506799698
293	0.0	10.0	10.0	-10.0	271.66666	-0.01240145	1.5963267	11.143222	-11.288307	1176000	-0.019476982	-0.0026524253	15.437924	-0.0010000864	0.62550205	0.7043173	0.19476981	0.00010614636	0.013213894	79.0	7271.597727775574
294	0.0	10.0	10.0	-10.0	184.05882	-0.012665458	2.1803052	11.199485	-12.774095	1180000	-0.01934321	-0.0026831438	15.433927	-0.001578331	0.62550205	0.7043173	0.19343217	0.00025098477	0.013845625	79.0	7290.941077470779
295	0.0	10.0	10.0	-10.0	214.66667	-0.01227338	2.0016775	12.385953	-12.060572	1184000	-0.019259505	-0.0026448844	15.424194	-0.0016295115	0.62550205	0.7043173	0.19259505	0.00024550236	0.012706964	79.0	7310.52268743515
296	0.0	10.0	10.0	-10.0	182.58824	-0.012976815	2.1320534	11.895554	-11.841307	1188000	-0.019161103	-0.0026381637	15.4192705	-0.0013367335	0.62550205	0.7043173	0.1916111	8.535796e-05	0.014096167	79.0	7330.320096731186
297	0.0	10.0	10.0	-10.0	196.64706	-0.0029780467	1.9666746	11.740976	-11.515535	1192000	-0.019043365	-0.0025162322	15.412509	-0.001396656	0.62550205	0.7043173	0.19043368	0.00019572933	0.011851616	79.0	7349.806335449219
298	0.0	10.0	10.0	-10.0	164.38889	-0.0043517337	2.3469162	12.403138	-12.195506	1196000	-0.018930392	-0.002512275	15.411106	-0.0012850761	0.62550205	0.7043173	0.18930392	0.0001866065	0.012140066	79.0	7368.87123632431
299	0.0	10.0	10.0	-10.0	164.6842	-0.0044996785	2.1009762	12.395849	-13.125706	1200000	-0.01880973	-0.002524799	15.410973	-0.0012571017	0.62550205	0.7043173	0.18809734	-9.131096e-05	0.0125	79.0	7387.972274541855
300	0.0	10.0	10.0	-10.0	196.52942	-0.004770248	2.0770726	11.842756	-11.804487	1204000	-0.018710852	-0.0025299343	15.405499	-0.0015745163	0.5883534	0.67520076	0.18710852	-5.562432e-05	0.011935939	79.0	7565.647939682007
301	0.0	10.0	10.0	-10.0	205.0	-0.011725449	1.7489228	11.110087	-11.777495	1208000	-0.018664697	-0.0025297573	15.393479	-0.001364708	0.5883534	0.67520076	0.18664706	-1.1281857e-05	0.012284636	79.0	7585.702552318573
302	0.0	10.0	10.0	-10.0	205.4	-0.012571422	2.044851	12.621649	-12.335104	1212000	-0.018543063	-0.0025407963	15.386147	-3.1471252e-05	0.5883534	0.67520076	0.1854306	-8.297758e-05	0.012493104	79.0	7606.312321901321
303	0.0	10.0	10.0	-10.0	209.71428	0.021196375	1.694719	11.614983	-11.867264	1216000	-0.018420698	-0.0025502073	15.379397	-0.0021794636	0.5883534	0.67520076	0.18420695	-0.000105406296	0.0121359015	79.0	7625.899901151657
304	0.0	10.0	10.0	-10.0	163.55	-0.010306407	2.1520345	12.091932	-12.457328	1220000	-0.018321833	-0.0025911648	15.382118	-0.0017633438	0.5883534	0.67520076	0.18321826	4.717684e-05	0.013844993	79.0	7646.648631095886
305	0.0	10.0	10.0	-10.0	191.0	-0.0022100427	2.0582118	11.873551	-11.680024	1224000	-0.018248234	-0.0025418885	15.37886	-0.0014742216	0.5883534	0.67520076	0.18248226	5.766239e-05	0.012889114	79.0	7666.907846212387
306	0.0	10.0	10.0	-10.0	199.77777	-0.012583596	2.06422	11.2648115	-11.638463	1228000	-0.018158222	-0.0025556646	15.381805	-0.0010983149	0.5883534	0.67520076	0.18158217	0.00019349484	0.013039097	79.0	7686.772836685181
307	0.0	10.0	10.0	-10.0	221.46666	-0.010468933	1.902221	12.127168	-11.842524	1232000	-0.01804057	-0.0025496448	15.375581	-0.001405716	0.5883534	0.67520076	0.18040568	0.00029508208	0.0122630745	79.0	7706.223105192184
308	0.0	10.0	10.0	-10.0	198.0	0.0029284407	1.7638922	11.773049	-11.632918	1236000	-0.01793305	-0.0025480157	15.369563	-0.0014568964	0.5883534	0.67520076	0.17933054	-3.6656525e-05	0.012104337	79.0	7726.698801755905
309	0.0	10.0	10.0	-10.0	196.21428	-0.0033109684	2.110069	11.135016	-12.302375	1240000	-0.017873244	-0.002549731	15.353729	-0.0012841225	0.5883534	0.67520076	0.1787325	3.9386054e-05	0.012453582	79.0	7746.5918180942535
310	0.0	10.0	10.0	-10.0	170.65	-0.016012976	2.2756355	11.7965975	-11.660336	1244000	-0.017758464	-0.0025483733	15.356534	-0.0012798309	0.58935744	0.6646586	0.17758472	-7.994158e-05	0.012365662	79.0	7915.572160482407
311	0.0	10.0	10.0	-10.0	189.53334	-0.0083689345	2.0653927	12.083587	-12.703793	1248000	-0.01764168	-0.0025307967	15.348758	0.0022347767	0.58935744	0.6646586	0.1764168	8.7620765e-06	0.012420674	79.0	7936.134481191635
312	0.0	10.0	10.0	-10.0	176.625	-0.06283881	2.0810518	12.464378	-11.827253	1252000	-0.01755058	-0.00256214	15.342877	-0.00088294345	0.58935744	0.6646586	0.17550583	0.00018661201	0.01405679	79.0	7956.896513223648
313	0.0	10.0	10.0	-10.0	135.66667	-0.0061292998	2.2961795	11.4659395	-11.414292	1256000	-0.017449036	-0.0027705226	15.351054	-0.004483064	0.58935744	0.6646586	0.17449033	0.0003352562	0.015916793	79.0	7977.309155702591
314	0.0	10.0	10.0	-10.0	147.95454	0.0017666355	2.1209784	11.353542	-12.080685	1260000	-0.01733721	-0.0024511747	15.3534355	-0.0014322599	0.58935744	0.6646586	0.17337215	0.00042383288	0.01593419	79.0	7997.339730501175
315	0.0	10.0	10.0	-10.0	151.36363	0.015501509	2.4357471	13.133007	-12.132164	1264000	-0.017334437	-0.0025539396	15.36448	-0.00066359836	0.58935744	0.6646586	0.1733443	-3.0804982e-05	0.012699804	79.0	8018.0041670799255
316	0.0	10.0	10.0	-10.0	156.4	-0.037233338	2.234947	12.387114	-12.21614	1268000	-0.017224977	-0.0025247538	15.370824	-0.0024460156	0.58935744	0.6646586	0.17224972	8.4212654e-05	0.012263842	79.0	8039.263155221939
317	0.0	10.0	10.0	-10.0	162.5	-0.010793159	2.3341475	11.951033	-11.349979	1272000	-0.017123377	-0.0025634381	15.379926	-0.001358668	0.58935744	0.6646586	0.17123373	-2.9556812e-05	0.012797781	79.0	8059.916887521744
318	0.0	10.0	10.0	-10.0	157.33333	0.0031090828	1.9551969	11.826689	-11.286293	1276000	-0.01700225	-0.0025399376	15.382329	-0.0007381439	0.58935744	0.6646586	0.1700226	5.3256394e-06	0.011810792	79.0	8080.320461511612
319	0.0	10.0	10.0	-10.0	175.8	0.0058057047	2.203724	12.02318	-11.740525	1280000	-0.016890088	-0.002588327	15.397858	-0.0015379587	0.58935744	0.6646586	0.16890089	0.00013186283	0.013016532	79.0	8100.676857948303
320	0.0	10.0	10.0	-10.0	178.1579	-0.011986795	1.9685377	12.087553	-11.876599	1284000	-0.016762162	-0.0025842648	15.397582	-0.0014793078	0.62550205	0.6952812	0.16762154	-6.8971895e-05	0.0136713805	79.0	8273.07600736618
321	0.0	10.0	10.0	-10.0	188.44444	0.0084213205	2.176415	11.987208	-12.122052	1288000	-0.016654558	-0.0025476657	15.401475	-0.0012467703	0.62550205	0.6952812	0.16654564	0.00029200982	0.013316888	79.0	8294.333754301071
322	0.0	10.0	10.0	-10.0	179.41176	-0.016293796	1.757557	11.886425	-11.642511	1292000	-0.016569315	-0.0025305005	15.400357	-0.0012207031	0.62550205	0.6952812	0.16569312	0.00018307644	0.012814284	79.0	8315.543466329575
323	0.0	10.0	10.0	-10.0	128.22223	-0.0041995198	2.1512914	12.18379	-12.889988	1296000	-0.016476216	-0.0025293457	15.423714	-0.0012555122	0.62550205	0.6952812	0.16476221	8.903463e-06	0.011015259	79.0	8336.330261707306
324	0.0	10.0	10.0	-10.0	188.55556	-0.0086293295	2.3533652	12.1644335	-12.920072	1300000	-0.016366703	-0.0025251834	15.424804	-0.00072638196	0.62550205	0.6952812	0.16366701	-7.266898e-05	0.016052207	79.0	8358.083533763885
325	0.0	10.0	10.0	-10.0	162.4	-0.009131777	2.1818526	11.76715	-11.487549	1304000	-0.01625562	-0.0025763344	15.430389	0.0056002936	0.62550205	0.6952812	0.16255611	-6.332485e-05	0.013769905	79.0	8379.127045631409
326	0.0	10.0	10.0	-10.0	214.25	-0.062475152	1.8149859	11.185652	-11.8505745	1308000	-0.016137555	-0.0027038492	15.433228	-0.008401553	0.62550205	0.6952812	0.16137564	0.00012222539	0.018130133	79.0	8400.014736175537
327	0.0	10.0	10.0	-10.0	142.68	0.0018248116	2.4429533	12.427401	-11.595665	1312000	-0.016105017	-0.0024957256	15.4449005	-0.00080696744	0.62550205	0.6952812	0.16105019	-0.0001176454	0.011530205	79.0	8420.583855628967
328	0.0	10.0	10.0	-10.0	206.53334	-0.011220567	2.311372	12.343506	-12.862097	1316000	-0.016011722	-0.0025351818	15.439812	-0.0009891192	0.62550205	0.6952812	0.16011725	0.00018313201	0.013944034	79.0	8442.933839559555
329	0.0	10.0	10.0	-10.0	130.2	-0.0052663395	2.4070394	11.268295	-12.614787	1320000	-0.015926244	-0.0025269615	15.454936	0.0025043488	0.62550205	0.6952812	0.15926243	0.00014535716	0.0128105385	79.0	8464.354102134705
330	0.0	10.0	10.0	-10.0	142.875	0.049660537	2.194275	11.327803	-12.028369	1324000	-0.015879134	-0.0025833216	15.473683	-0.005407492	0.60742974	0.6696787	0.15879144	0.000634827	0.0128111495	79.0	8632.584764957428
331	0.0	10.0	10.0	-10.0	174.17647	0.0016450082	2.0094135	11.750367	-11.52173	1328000	-0.015807778	-0.0024940844	15.469241	-0.0004790624	0.60742974	0.6696787	0.15807778	0.00020132103	0.011359627	79.0	8653.3653922081
332	0.0	10.0	10.0	-10.0	188.73334	0.025170106	1.8051761	12.025956	-13.012964	1332000	-0.015708905	-0.0025345772	15.460042	-0.0017549196	0.60742974	0.6696787	0.15708907	6.0391332e-05	0.013476315	79.0	8675.626883506775
333	0.0	10.0	10.0	-10.0	152.69565	-0.012310166	2.4117546	11.790639	-12.01491	1336000	-0.015599881	-0.0025358982	15.468316	-0.0011998812	0.60742974	0.6696787	0.15599875	8.927067e-05	0.013705322	79.0	8697.054997444153
334	0.0	10.0	10.0	-10.0	143.36363	0.007112245	2.3178744	12.262562	-12.072472	1340000	-0.015486669	-0.0025166085	15.477155	-0.00015115738	0.60742974	0.6696787	0.15486668	4.1965464e-05	0.0135598285	79.0	8718.219516515732
335	0.0	10.0	10.0	-10.0	164.47368	0.027454644	2.2015831	12.295215	-11.246478	1344000	-0.0153817395	-0.0025225796	15.475762	-0.0012520155	0.60742974	0.6696787	0.15381743	1.2277761e-05	0.01256651	79.0	8739.427116155624
336	0.0	10.0	10.0	-10.0	183.6842	-0.015859062	2.1103048	11.876168	-11.965074	1348000	-0.015284206	-0.0026045165	15.477966	-0.0020149548	0.60742974	0.6696787	0.15284199	4.6099012e-05	0.01406191	79.0	8762.435904741287
337	0.0	10.0	10.0	-10.0	173.23529	0.008093566	2.2060986	12.390214	-12.440464	1352000	-0.015173341	-0.0025057606	15.480166	-0.0009059906	0.60742974	0.6696787	0.15173335	0.00043363706	0.014799562	79.0	8783.928933620453
